cve_id	vendor	product	version	update	start_incl	start_excl	end_incl	end_excl	cvss_score	cvss_severity	cvss_version
CVE-2003-0016	apache	http_server	2.0.43	*					7.5	HIGH	2.0
CVE-2003-0017	apache	http_server	2.0.36	*					5.0	MEDIUM	2.0
CVE-2003-0017	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2003-0017	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2003-0017	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2003-0017	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2003-0017	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2003-0017	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2003-0017	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2003-0020	apache	http_server	*	*	1.3.0			1.3.31	5.0	MEDIUM	2.0
CVE-2003-0020	apache	http_server	*	*	2.0.0			2.0.49	5.0	MEDIUM	2.0
CVE-2003-0083	apache	http_server	*	*	1.3.0			1.3.26	5.0	MEDIUM	2.0
CVE-2003-0083	apache	http_server	*	*	2.0.0			2.0.46	5.0	MEDIUM	2.0
CVE-2003-0132	apache	http_server	*	*	2.0.0		2.0.44		5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.9	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.28	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.32	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.35	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.36	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2003-0134	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
CVE-2003-0189	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2003-0189	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2003-0189	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2003-0189	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2003-0189	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2003-0189	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.28	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.32	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.35	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.36	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.37	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.38	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.39	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.40	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.41	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.42	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.43	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.44	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.45	*					6.4	MEDIUM	2.0
CVE-2003-0192	apache	http_server	2.0.46	*					6.4	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2003-0245	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.28	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.32	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.35	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.36	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
CVE-2003-0253	apache	http_server	2.0.46	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.28	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.32	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.35	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.36	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
CVE-2003-0254	apache	http_server	2.0.46	*					5.0	MEDIUM	2.0
CVE-2003-0460	apache	http_server	*	*			1.3.27		5.0	MEDIUM	2.0
CVE-2003-0542	apache	http_server	1.3	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.1	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.3	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.4	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.6	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.9	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.11	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.12	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.14	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.17	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.18	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.19	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.20	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.22	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.23	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.24	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.25	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.26	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.27	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	1.3.28	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.28	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.32	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.35	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.36	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.37	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.38	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.39	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.40	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.41	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.42	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.43	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.44	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.45	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.46	*					7.2	HIGH	2.0
CVE-2003-0542	apache	http_server	2.0.47	*					7.2	HIGH	2.0
CVE-2003-0789	apache	http_server	*	*	2.0.35			2.0.48	10.0	HIGH	2.0
CVE-2003-0987	apache	http_server	*	*			1.3.30		7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.1	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.3	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.4	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.6	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.7	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.9	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.11	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.12	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.14	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.17	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.18	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.19	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.20	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.22	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.23	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.24	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.25	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.26	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.27	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.28	*					7.5	HIGH	2.0
CVE-2003-0993	apache	http_server	1.3.29	*					7.5	HIGH	2.0
CVE-2003-1307	apache	http_server	2.0	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.9	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.28	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.28	beta					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.32	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.32	beta					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.34	beta					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.35	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.36	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.37	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.38	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.39	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.40	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.41	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.42	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.43	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.44	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.45	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.46	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.47	*					4.3	MEDIUM	2.0
CVE-2003-1307	apache	http_server	2.0.48	*					4.3	MEDIUM	2.0
CVE-2003-1418	apache	http_server	1.3.22	*					4.3	MEDIUM	2.0
CVE-2003-1418	apache	http_server	1.3.23	*					4.3	MEDIUM	2.0
CVE-2003-1418	apache	http_server	1.3.24	*					4.3	MEDIUM	2.0
CVE-2003-1418	apache	http_server	1.3.25	*					4.3	MEDIUM	2.0
CVE-2003-1418	apache	http_server	1.3.26	*					4.3	MEDIUM	2.0
CVE-2003-1418	apache	http_server	1.3.27	*					4.3	MEDIUM	2.0
CVE-2003-1580	apache	http_server	2.0.44	*					4.3	MEDIUM	2.0
CVE-2003-1581	apache	http_server	2.0.44	*					2.6	LOW	2.0
CVE-2004-0113	apache	http_server	2.0.35	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.36	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.46	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.47	*					5.0	MEDIUM	2.0
CVE-2004-0113	apache	http_server	2.0.48	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	0.8.11	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	0.8.14	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.0	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.0.2	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.0.3	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.0.5	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.1	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.1.1	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.2	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.2.5	*					5.0	MEDIUM	2.0
CVE-2004-0173	apache	http_server	1.3	*					5.0	MEDIUM	2.0
CVE-2004-0174	apache	http_server	*	*			2.0.49		7.5	HIGH	3.1
CVE-2004-0263	apache	http_server	1.0	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.0.2	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.0.3	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.0.5	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.1	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.1.1	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.2	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.2.5	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.1	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.3	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.4	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.6	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.7	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.9	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.11	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.12	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.14	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.17	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.18	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.19	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.20	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.22	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.23	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.24	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.25	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.26	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.27	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.28	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	1.3.29	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.9	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.28	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.28	beta					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.32	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.35	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.36	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.46	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.47	*					5.0	MEDIUM	2.0
CVE-2004-0263	apache	http_server	2.0.48	*					5.0	MEDIUM	2.0
CVE-2004-0488	apache	http_server	*	*	2.0.35			2.0.50	7.5	HIGH	2.0
CVE-2004-0492	apache	http_server	1.3.26	*					10.0	HIGH	2.0
CVE-2004-0492	apache	http_server	1.3.27	*					10.0	HIGH	2.0
CVE-2004-0492	apache	http_server	1.3.28	*					10.0	HIGH	2.0
CVE-2004-0492	apache	http_server	1.3.29	*					10.0	HIGH	2.0
CVE-2004-0492	apache	http_server	1.3.31	*					10.0	HIGH	2.0
CVE-2004-0493	apache	http_server	2.0.47	*					6.4	MEDIUM	2.0
CVE-2004-0493	apache	http_server	2.0.48	*					6.4	MEDIUM	2.0
CVE-2004-0493	apache	http_server	2.0.49	*					6.4	MEDIUM	2.0
CVE-2004-0747	apache	http_server	*	*	2.0.35			2.0.51	7.8	HIGH	3.1
CVE-2004-0748	apache	http_server	*	*	2.0.35			2.0.51	5.0	MEDIUM	2.0
CVE-2004-0751	apache	http_server	*	*	2.0.44			2.0.51	5.0	MEDIUM	2.0
CVE-2004-0786	apache	http_server	*	*	2.0.35			2.0.51	5.0	MEDIUM	2.0
CVE-2004-0809	apache	http_server	*	*	2.0.35			2.0.51	5.0	MEDIUM	2.0
CVE-2004-0811	apache	http_server	2.0.51	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.35	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.36	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.37	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.38	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.39	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.40	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.41	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.42	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.43	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.44	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.45	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.46	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.47	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.48	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.49	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.50	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.51	*					7.5	HIGH	2.0
CVE-2004-0885	apache	http_server	2.0.52	*					7.5	HIGH	2.0
CVE-2004-0940	apache	http_server	*	*	1.3		1.3.32		7.8	HIGH	3.1
CVE-2004-0942	apache	http_server	*	*			2.0.52		5.0	MEDIUM	2.0
CVE-2004-1082	apache	http_server	1.3	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.1	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.3	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.4	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.6	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.7	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.9	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.11	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.12	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.14	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.17	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.18	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.19	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.20	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.22	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.23	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.24	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.25	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.26	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.27	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.28	*					7.5	HIGH	2.0
CVE-2004-1082	apache	http_server	1.3.29	*					7.5	HIGH	2.0
CVE-2004-1387	apache	http_server	1.3.31	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.9	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.28	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.28	beta					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.32	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.35	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.36	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.37	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.38	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.39	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.40	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.41	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.42	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.43	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.44	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.45	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.46	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.47	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.48	*					2.1	LOW	2.0
CVE-2004-1834	apache	http_server	2.0.49	*					2.1	LOW	2.0
CVE-2004-2343	apache	http_server	*	*			2.0.47		7.2	HIGH	2.0
CVE-2005-1268	apache	http_server	*	*	2.0.35		2.0.54		5.0	MEDIUM	2.0
CVE-2005-1344	apache	http_server	2.0.52	*					7.5	HIGH	2.0
CVE-2005-2088	apache	http_server	*	*	2.0.35			2.0.55	4.3	MEDIUM	2.0
CVE-2005-2700	apache	http_server	*	*	2.0.35			2.0.55	10.0	HIGH	2.0
CVE-2005-2728	apache	http_server	2.0	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.9	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.28	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.28	beta					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.32	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.35	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.36	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.37	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.38	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.39	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.40	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.41	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.42	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.43	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.44	*					5.0	MEDIUM	2.0
CVE-2005-2728	apache	http_server	2.0.45	*					5.0	MEDIUM	2.0
